Hospital,B15 2TH,B18 7QH,B4 6NH,B71 4HJ,B75 7RR,B9 5SS,B98 7UB,BA1 3NG,BA21 4AT,BB10 2PQ,BB2 3HH,BD20 6TD,BD9 6RJ,BH15 2JB,BH7 7DW,BL4 0JR,BL9 7TD,BN11 2DH,BN21 2UD,BN2 5BE,BR6 8ND,BS10 5NB,BS23 4TQ,BS2 8HW,CA2 7HY,CA28 8JG,CB2 0QQ,CH2 1UL,CH49 5PE,CM1 7ET,CM20 1QX,CO4 5JL,CR7 7YE,CT1 3NG,CT9 4AN,CV10 7DJ,CV2 2DX,CV34 5BW,CW1 4QJ,DA2 8DA,DE13 0RB,DE22 3NE,DH1 5TW,DL3 6HX,DN15 7BH,DN2 5LT,DN33 2BA,DT1 2JY,DY1 2HQ,E11 1NR,E1 1BB,E13 8SL,E9 6SR,EN5 3DJ,EX2 5DW,EX31 4JB,FY3 8NR,GL1 3NN,GU16 7UJ,GU2 7XX,HA1 3UJ,HG2 7SX,HP11 2TT,HP21 8AL,HR1 2ER,HU3 2JZ,HX3 0PW,IG3 8YB,IP33 2QZ,IP4 5PD,KT16 0PZ,KT18 7EG,KT2 7QB,L14 5AB,L35 5DR,L39 2JW,L7 8XP,L8 7SS,L9 7AL,LA14 4LF,LA1 4RP,LE1 5WW,LE3 9QP,LE5 4PW,LN2 5QY,LS1 3EX,LU4 0DZ,M13 0JH,M23 9LT,M6 8HD,M8 5RL,ME16 9QQ,ME7 5NY,MK42 9DJ,MK6 5LD,N18 1QX,N19 5NF,NE1 4LP,NE23 6NZ,NE34 0PL,NE63 9FL,NE7 7DN,NE9 6SX,NG17 4JL,NG5 1PB,NG7 2UH,NN1 5BD,NN16 8UZ,NR31 6LA,NR4 7UY,NW1 2BU,NW3 2QG,OL1 2JH,OL6 9RW,OX16 9AL,OX3 9DU,PE21 9QS,PE29 6NT,PE30 4ET,PE3 9GZ,PL6 8DH,PO19 6SE,PO30 5TG,PO6 3LY,PR2 9HT,PR8 6PN,RG1 5AN,RG24 9NA,RH1 5RH,RH16 4EX,RM7 0AG,S10 2JF,S44 5BL,S60 2UD,S75 2EP,S81 0BD,SE13 6LH,SE1 7EH,SE18 4QH,SE5 9RW,SG1 4AB,SK10 3BL,SK2 7JE,SL2 4HL,SM5 1AA,SN3 6BB,SO16 6YD,SO22 5DG,SP2 8BJ,SR4 7TP,SS0 0RY,SS16 5NL,ST16 3SA,ST4 6QG,SW10 9NH,SW17 0QT,SW3 6NP,SW6 6SX,SY3 8XQ,TA1 5DA,TF1 6TF,TN24 0LZ,TN2 4QJ,TN37 7RD,TQ2 7AA,TR1 3LQ,TS19 8PE,TS4 3BW,TW7 6AF,UB1 3HW,UB8 3NN,W12 0HS,W2 1NY,WA5 1QG,WC1N 3JH,WD18 0HB,WF13 4HS,WF1 4DG,WF8 1PL,WN1 2NN,WR5 1DD,WS2 9PS,WV10 0QP,YO12 6QL,YO31 8HE
SY3 8XQ,50.83373525,49.06878953,50.89791776,44.51285785,54.07345532,52.85205408,67.60592041,143.7384645,185.9931444,111.1472751,103.8297972,124.8839716,121.2706871,223.3571636,216.0049733,89.2260646,91.99933915,234.0346083,244.4130876,227.2475953,214.1110292,128.6665034,150.3067272,132.4816068,187.0609704,210.4769959,150.8143893,43.38726042,61.88780851,187.5562924,178.1827482,206.3050837,202.5599456,234.2071609,248.1831227,73.02358343,74.28993097,84.95943465,37.54183803,191.4803534,61.64785349,70.03452459,213.7697428,192.732167,143.7558164,122.1533694,169.9729951,214.2787639,40.9660443,171.1668915,186.5338264,185.0263424,183.8464076,157.1885558,202.9326792,223.0216643,117.109106,98.30223673,181.6312714,185.5524077,168.0461766,141.3908667,146.62077,133.6552364,54.67573018,163.7160129,112.6507304,183.9256408,176.2164041,202.0558587,172.2020527,185.8136916,181.2669663,70.25870641,67.18392098,84.90026892,70.18074211,71.45037934,74.31082638,181.6437655,123.850813,91.83036175,94.2321482,95.52446937,129.4352731,125.2370551,132.9641545,81.83443243,76.69194097,82.97487872,88.47240145,222.1839842,208.1823565,131.0675468,120.4029573,165.8584519,163.4493276,226.6393651,235.1945013,226.8308063,242.6842046,232.9308267,222.2940446,92.17618971,91.70338044,87.52475837,104.050904,103.2105983,231.7045451,206.4459744,174.589021,163.9323557,93.05532769,89.65949653,102.3970428,126.8825651,142.5614434,130.061611,173.511618,138.8500678,245.3772552,222.3620731,223.8509162,207.0941005,102.7335853,87.29110348,167.7319229,168.6414973,193.7831545,212.8332557,183.0381777,112.2518107,99.14816737,110.837741,125.4642452,110.0176722,192.2854164,177.0452301,191.023688,179.1275743,143.2064845,60.8766199,83.4258035,159.3656776,191.8523474,128.5826826,191.3945874,178.9267824,167.1193216,221.4844806,198.9903414,189.460698,38.54146527,37.27423182,174.3725039,192.0574091,174.4391313,175.7933543,0,174.5560339,16.49721265,242.9075289,218.9009853,251.8407126,222.2173551,299.7261909,197.2803125,194.6061294,170.6293884,167.0413067,161.7877733,170.1421761,173.188457,65.10841726,175.7226234,152.0013232,118.0127195,129.6635269,133.4755763,82.34862404,72.46742621,40.38171325,37.92678944,193.6151488,155.3035568
TA1 5DA,125.8890518,128.7179358,130.5828177,130.805754,139.8375341,134.8944393,122.8861794,70.61487955,28.50426113,245.9194243,236.2491289,257.3033033,253.6900189,70.65912881,79.64700891,221.6453963,224.4186709,147.5543748,178.4214533,159.7795136,174.9054927,51.05644151,27.42024924,51.24126521,319.4803021,342.8074485,214.0026858,204.6129943,228.66985,217.365621,200.9551278,241.2953936,163.3544091,213.47221,227.4632625,151.7937891,153.0601367,126.3280822,182.9063558,178.2731675,166.1506731,174.5373442,324.8248169,303.7872412,248.1063483,226.511423,259.3050654,46.9918945,131.9140343,179.3305165,170.1498248,207.798722,172.185521,179.9609354,30.4287923,50.51777747,249.6408662,78.36023401,119.2322386,131.6196139,161.2626986,264.8090753,149.7938818,148.9112402,101.9381402,268.0665448,245.0700621,206.6980204,255.290754,260.0796028,132.9965162,146.6081551,141.9809296,218.1890717,213.38112,222.0306522,220.6970795,220.8995491,222.9302289,314.0630972,252.388768,170.6005675,173.0023539,174.2946751,226.6639249,249.6062573,182.1525203,209.1377252,203.9952338,215.3942104,220.8917332,182.9784476,189.1294476,171.2154766,155.5874412,174.0220768,171.6129525,337.6944392,346.2495755,337.8858805,353.7392788,343.9859008,333.3491187,196.5794035,186.1844167,182.0057947,163.3049816,181.980804,310.778895,285.5203243,167.2723511,169.428474,220.3586205,216.9627893,122.7862563,126.1718933,237.7615234,208.8318167,252.2818237,217.6202736,72.87336832,126.9643914,113.469334,111.6964188,235.152917,228.8253684,129.4819658,106.9528372,154.5776179,175.4854819,205.8105573,216.6023426,203.4986993,215.188273,229.8147771,214.3682041,184.2808187,167.026639,183.7075044,169.1987562,190.143834,190.240852,210.7290963,147.1302218,152.6468109,91.35445604,93.2336568,99.05610659,74.13919356,332.5395547,221.762721,212.2330776,153.0199571,167.7720028,164.1112,152.8518726,164.4498608,163.6195594,174.2116071,0,160.1703076,203.7019924,179.6954488,212.6351761,49.71346823,127.222304,308.3353866,305.6612035,158.4555935,157.3158048,153.5556525,162.3731689,165.8717871,207.2051586,168.4059536,166.2620551,244.0199732,240.4887071,237.8261083,214.7679558,104.0619043,135.1380347,139.7474888,293.4260603,266.3586309
TF1 6TF,36.53993226,34.77498654,36.60411478,30.21905486,39.77965234,38.374127,53.31211742,129.0086499,173.2120356,107.7373042,98.06700887,119.1211832,115.5078988,209.0633606,201.7111704,83.46327625,86.23655079,219.7408053,230.1192846,213.8224068,199.8172262,114.3702724,136.0129242,118.1878038,181.298182,204.6253284,136.5205863,46.15782249,61.05363045,173.2624894,156.9432254,192.0112807,188.2661426,219.9133579,233.9044104,58.72978044,59.99612799,70.66563166,35.02092532,177.1865504,47.3540505,55.7407216,206.180482,185.1429062,129.4620134,107.8595664,155.6791921,199.9849609,26.67224131,156.8730885,172.2400234,170.7325394,169.5526046,142.8947529,188.6388762,208.7278614,111.3463176,84.00843374,167.3374684,171.2586047,153.7523736,146.1647404,132.326967,119.3614334,55.0999665,149.4222099,106.8879421,169.6318379,161.9226011,187.7620557,157.9082497,171.5198886,166.9731634,69.42452835,66.34974292,83.84853212,69.34656405,70.61620129,73.47664833,175.8809772,118.0880247,77.53655876,79.93834521,81.23066638,115.1414701,119.4742667,118.6703516,70.95560516,65.81311371,77.21209037,82.7096131,207.8901812,193.8885535,116.7737438,106.1091543,151.5646489,149.1555246,219.0501043,227.6052405,219.2415455,235.0949438,225.3415659,214.7047838,77.88238672,77.40957745,73.23095538,89.757101,88.91679527,217.4107421,192.1521714,160.295218,149.4743016,82.17650042,78.78066926,88.10323985,112.5887621,128.2676404,115.7678081,159.217815,124.5562649,231.0834522,208.0682701,209.5571133,192.8002975,96.97079697,86.45692543,153.4381199,154.3476943,179.4893515,200.3972154,168.7443747,97.95800767,84.85436438,96.54393804,111.1704422,95.72386921,177.9916135,162.4831362,176.729885,164.8337714,128.9126815,52.88754671,72.54697623,145.0718746,177.5585444,114.2888796,177.1007844,164.6329794,152.8255187,213.8952198,184.6965384,175.166895,22.73337734,31.86504559,160.0787009,177.7636062,160.1453283,161.4995514,16.53736393,160.2622309,0,228.6137259,204.6071823,237.5469096,207.9235521,285.4323879,189.6910517,187.0168686,156.3355854,152.7475037,147.4939703,155.8483731,158.894654,64.2742392,161.4288204,137.7075202,112.2499311,121.8443722,119.1817734,76.58583568,58.17362323,26.08791026,23.63298645,176.3485723,147.714296
TN24 0LZ,184.4867566,194.5076132,193.1196833,199.0409013,192.4070233,187.614908,182.2877508,170.6542543,180.061706,311.9246299,302.2543346,269.661079,256.7419454,161.3699599,154.0177696,287.650602,290.4238765,92.56660208,51.85964964,86.64820349,48.43984165,173.3286314,198.5462186,174.7274475,357.7114675,381.0142924,100.2192071,270.6181999,294.6750556,70.76878804,70.24411195,94.69856064,59.30398907,20.62761032,37.66598013,165.9438551,160.3677412,162.8489707,248.9115614,39.7450927,198.9805554,197.8635441,316.838028,295.8004522,232.2260083,218.5784827,216.8540246,179.2961858,200.1491816,62.73558968,56.61441148,57.49894514,56.98299947,80.58993702,223.0509789,252.1192709,315.6460718,169.1672352,86.90766311,76.96865475,87.15785445,256.8222864,99.52872674,111.3577688,199.2973715,242.5634875,261.7859648,59.56596968,124.5797381,113.4827699,73.29587515,64.25079809,69.72279563,284.1942773,279.3863256,288.0358578,286.7022852,286.9047547,288.9354345,380.0683029,322.2753504,165.4072953,167.8911243,168.6438048,190.9187436,247.1766048,99.08355717,275.1429309,270.0004394,281.3994161,286.8969388,25.3479714,29.48072561,120.465447,116.5833138,65.89531174,61.95228758,329.7076503,338.2627865,329.8990915,345.7524898,335.9991118,325.3623298,206.058963,195.6639762,191.4853542,132.0263042,144.9610362,161.8727825,154.8093084,60.98074359,62.87783781,276.0867217,282.967995,145.073875,123.4141705,172.7983598,118.3517543,149.8439915,139.0213655,265.4697499,101.584227,133.2567322,117.4912287,301.1581227,294.8305741,96.89851566,103.1927771,55.33688924,71.3652494,56.55314503,231.5213402,212.9782588,216.7427236,238.4749383,203.5559234,50.81102253,56.20959009,50.23770825,55.72864146,96.8948532,256.2460577,276.7343019,87.88619564,64.75456158,134.7109297,129.4073837,119.1238742,139.4536809,324.5527658,67.68238212,56.88000937,219.0251627,233.7772084,59.7048753,67.97970012,59.08767355,76.69402618,239.1493118,203.6463451,225.1080123,0,41.34793766,30.44340357,242.3098498,319.8186856,300.3485977,297.6744146,86.98782254,89.48348172,85.7233294,65.33077815,59.91917733,273.2103643,59.75514727,90.82873718,247.8042442,241.4378039,229.8393193,280.7731614,197.2454798,200.0757393,204.6851935,285.5006416,258.3718419
TN2 4QJ,159.5368033,169.5576599,168.1697299,174.0909479,167.4570699,162.6649547,157.3377975,145.704301,154.6571144,284.6218591,277.3043813,254.31692,241.3977863,136.4200065,129.0678163,262.7006486,265.4739232,46.43028717,31.56517511,36.87717511,23.47545026,148.3786781,173.5962653,149.7774942,360.5355544,383.8627008,84.87504808,245.6682466,269.7251023,55.42462902,54.89995292,79.35440162,30.3817589,51.02157225,65.01262479,150.5996961,152.7202883,137.8990174,223.9616081,26.84312499,186.7120835,182.519385,301.493869,280.4562932,208.6422115,211.4814831,201.5098656,154.3462325,175.1992283,47.39143065,38.6541652,42.15478611,39.02275319,65.24577799,198.1010255,227.1693176,290.6856399,144.2172819,61.95770979,52.01870143,68.46730455,241.4781274,74.57877342,86.40781547,174.3474182,227.2193285,246.4418057,44.22181065,109.2355791,98.13861085,48.34592183,39.30084477,44.77284231,259.244324,254.4363723,263.0859045,261.7523318,261.9548014,263.9854812,355.1183495,293.4440203,150.0631363,152.5469653,153.2996458,175.5745846,231.8324458,83.73939814,250.1929776,245.0504861,256.4494628,261.9469855,13.93529111,26.67880985,105.1212879,101.2391548,50.55115271,43.99204129,314.3634913,322.9186275,314.5549325,330.4083308,320.6549528,318.2578086,190.714804,180.3198172,176.1411951,116.6821452,129.6168772,146.8799278,139.4651494,43.07925687,44.91759152,261.4138728,258.0180417,120.1239217,98.46421715,157.4542007,103.0075953,134.4940508,123.6772065,240.5197966,76.63427367,108.3067789,92.54127542,276.2081694,269.8806207,71.94856234,78.24282381,30.43145291,25.86546589,41.208986,216.1771811,197.6340998,201.3985646,223.1307793,196.4514022,32.85077624,38.2493438,32.27746196,37.76839517,81.55069417,231.2961044,251.7843486,62.93624232,39.80460826,109.7609764,104.4574304,94.17392086,114.5037276,309.2086067,52.33822309,41.53585034,194.0752094,208.8272551,53.52869779,43.0297468,41.12742727,51.74407286,214.1993584,178.6963918,200.158059,41.25135467,0,24.77332242,217.3598965,294.8687323,285.0044386,282.3302555,62.03786922,64.5335284,60.77337608,69.59089248,41.95893105,248.260411,41.79490098,73.5750265,232.4600852,226.0936448,214.4951603,255.8232081,172.2955265,175.125786,179.7352401,271.7233296,243.0276829
TN37 7RD,183.793947,193.8148037,192.4268737,198.3480917,191.7142137,186.9220985,181.5949413,169.9614447,178.9142582,311.2318204,301.561525,278.5740637,265.6549301,136.2500039,128.8978136,286.9577924,289.7310669,49.28113465,20.75508309,39.72802259,47.73259402,172.6358218,197.853409,174.034638,384.7926982,408.1198446,109.1321918,269.9253903,293.9822461,79.68177277,79.15709668,103.6115454,54.63890266,51.90773295,70.00185799,174.8568398,176.9774321,162.1561612,248.2187519,51.10026875,210.9692273,206.7765288,325.7510127,304.713437,241.1728566,227.4914674,225.7670094,154.1762298,199.456372,71.64857441,62.91130896,66.41192987,63.27989694,89.50292175,222.3581693,251.4264613,314.9532622,168.4744257,86.21485355,76.27584519,92.73756603,265.7352711,98.83591718,110.6649592,198.604562,259.7161101,270.6989495,68.47895441,133.4927228,122.3957546,72.60306559,63.55798853,69.02998606,283.5014677,278.6935161,287.3430483,286.0094756,286.2119452,288.242625,379.3754933,317.701164,174.3202801,176.804109,177.5567896,199.8317284,256.0895895,107.9965419,274.4501213,269.3076299,280.7066065,286.2041292,31.26119774,39.58300711,129.3784317,125.4962985,74.80829647,68.24918505,338.620635,347.1757712,338.8120762,354.6654745,353.1517344,342.5149523,214.9719477,204.576961,200.3983389,140.939289,153.8740209,171.1370716,163.7222931,67.27764106,69.17473528,285.6710166,282.2751854,144.3810655,122.7213609,181.7113445,127.264739,158.7511945,147.9343503,264.7769404,67.52986438,99.92746034,84.16195688,300.4653131,294.1377645,96.2057061,102.4999676,54.64407968,35.64625611,65.46612976,240.4343249,221.8912435,233.5808172,247.3879231,220.7424094,57.10792,62.50648756,56.53460572,62.02553893,105.8078379,255.5532481,276.0414924,87.19338608,64.06175202,134.0181202,104.0739645,118.4310646,138.7608714,341.7053883,76.59536684,65.7929941,218.3323531,233.0843989,77.7591741,67.28689055,65.38457102,76.00121662,238.4565022,202.9535355,224.4152027,32.28206884,24.95603916,0,241.6170403,319.125876,309.2615824,306.5873993,86.29501298,88.79067216,85.03051984,93.84803624,66.21607481,272.5175547,66.05204474,97.74558142,262.4915636,258.5904264,247.4453412,280.0803518,196.5526703,199.3829298,203.9923839,295.9804733,267.2848267
TQ2 7AA,173.6422524,176.4711363,178.3360183,178.5589546,187.5907347,182.3003899,170.63938,118.3680801,66.29296234,293.6726249,284.0023295,305.0565039,301.4432194,98.38169853,107.3695786,269.3985969,272.1718715,181.0725129,211.9395914,193.2976517,214.0475623,98.8096421,75.17344983,98.9944658,367.2335027,390.5606491,261.7558864,252.3661948,276.4230506,265.1188215,248.7083284,289.0485941,202.4964786,252.6142796,267.2547224,199.5469897,200.8133373,174.0812828,230.6595564,217.415237,213.9038737,222.2905448,372.5780175,351.5404418,295.8595489,274.2571019,307.058266,78.59787206,179.6672349,227.083717,217.9131445,255.5519226,219.9387215,227.714136,23.44262972,73.03346093,297.3940667,126.1134346,158.3743082,170.7616835,209.0158992,312.5622759,197.5470824,196.1422047,149.6913408,315.8197454,292.8232627,254.451221,303.0439546,307.8328034,172.1385858,185.7502247,181.1229992,265.9422723,261.1343206,269.7838528,268.4502801,268.6527497,270.6834295,361.8162978,300.1419686,218.353768,220.7555545,222.0478757,274.4171255,297.3594578,229.9057209,256.8909258,251.7484344,263.147411,268.6449338,222.1205172,228.2715172,218.9686772,203.3406418,221.7752774,218.9275254,385.4476398,394.002776,385.6390811,401.4924794,391.7391014,381.1023193,244.3326041,233.9376173,229.7589952,211.0581822,229.7340046,358.5320956,333.2735249,215.0255517,217.1816746,268.1118211,264.7159899,170.4313612,173.9250939,285.5147239,256.5850173,300.0350243,265.3734741,36.32004104,160.4825295,143.9100248,145.2145569,282.9061176,276.578569,177.2351664,146.0949067,193.7196875,214.6275515,253.5637579,264.3555432,251.2518999,262.9414736,277.5679777,262.1214047,223.4228883,214.6278775,222.849574,216.9519568,237.8970346,237.9940526,258.4822969,194.8834224,191.7888804,139.1076566,126.7517949,138.1981762,113.8380867,380.2927553,269.5159216,232.1079624,200.7731576,215.5252034,211.8644005,191.9939422,212.2030614,211.37276,221.9648077,54.75765168,207.9235082,242.844062,218.8375184,232.1594203,0,90.66897671,356.0885872,353.4144041,180.8878383,204.6293451,201.308853,210.1263694,213.6249877,254.9583592,216.1591542,214.0152557,291.7731738,288.2419077,286.0327082,262.5211563,151.8151049,182.8912353,187.5006894,341.1792609,314.1118315
TR1 3LQ,246.2415625,249.0704464,250.9353284,251.1582646,260.1900448,255.24695,243.23869,190.9673902,138.8922724,366.271935,356.6016396,377.655814,374.0425295,174.8644165,179.9688887,341.997907,344.7711815,253.671823,284.5389015,265.8969618,286.6468724,171.4089522,147.7727599,171.5937759,439.8328128,463.1599592,334.3551965,324.9655049,349.0223607,337.7181316,321.3076385,361.6479042,275.0957887,325.2135897,339.2046422,272.1462998,273.4126474,246.6805929,303.2588665,290.0145471,286.5031838,294.8898549,445.1773276,424.1397519,368.458859,346.8639337,379.657576,151.1971821,252.266545,299.6830271,290.5023354,328.1512327,292.5380316,300.3134461,90.97363382,91.5010496,369.9933768,198.7127447,230.9736183,243.3609936,281.6152093,385.161586,270.1463925,269.2637509,222.2906509,388.4190555,365.4225728,327.0505311,375.6432647,380.4321135,244.7378959,258.3495348,253.7223093,338.5415823,333.7336306,342.3831629,341.0495902,341.2520598,343.2827396,423.5092279,372.7412786,290.9530781,293.3548646,294.6471857,347.0164356,369.9587679,302.505031,329.4902359,324.3477445,335.7467211,341.2442438,294.7198273,300.8708273,291.5679873,275.9399519,294.3745875,291.9654632,458.0469499,466.6020861,458.2383911,474.0917894,464.3384115,453.7016294,316.9319142,306.5369274,302.3583053,283.6574923,302.3333146,431.1314057,405.872835,287.6248618,289.6167335,340.7111312,337.3153,243.0306713,246.524404,358.114034,329.1843274,372.6343343,337.9727842,57.29884189,233.0818396,216.5093349,217.813867,355.5054277,349.1778791,249.8344765,218.6942168,266.3189976,287.2268615,326.163068,336.9548533,323.85121,335.5407837,350.1672878,334.7207148,296.0221984,287.3791496,295.4488841,289.5512669,310.4963447,310.5933627,331.081607,267.4827325,264.3881905,211.7069667,199.351105,210.7974863,186.4373968,452.8920654,342.1152316,304.7072725,273.3724677,288.1245135,284.4637106,264.5932523,284.8023715,283.97207,294.5641178,127.3569618,280.5228183,315.4433721,291.4368284,304.7587304,107.1446052,0,428.6878973,426.0137142,253.4389979,277.6683154,273.9081631,282.7256795,286.2242978,327.5576693,288.7584642,286.6145658,364.4515301,360.8412178,358.178619,335.1204664,224.414415,255.4905454,260.0999995,415.3454179,386.7111416
TS19 8PE,181.7785958,179.5297575,178.1418275,170.9340406,164.8982636,175.8815619,192.3537192,278.5824865,322.3498605,90.31212857,102.1408908,75.57288535,72.89077908,331.3057166,323.9535264,121.1675952,111.0465856,325.3774256,313.5618385,319.459027,272.8816622,263.5080974,285.1507492,267.3256288,92.13836109,115.441186,209.5430754,155.5619437,164.7507911,246.2849786,238.6125722,260.6279303,275.2784621,321.5820467,335.5580085,167.8049794,175.4590323,186.9681278,152.8810387,260.7762904,145.3030802,135.8140331,23.26201843,13.05747594,107.0082958,86.95211328,133.2254745,349.2319426,192.050775,258.5417773,273.5062715,254.2193945,253.0394597,235.3422404,337.7767012,357.8656863,119.4170626,233.1462587,272.7290326,276.6501689,243.0545901,51.34355346,254.569323,226.9245845,236.6865231,113.792045,94.2467476,253.118693,234.9450903,260.7845449,263.2998139,276.9114528,272.3647275,142.3244878,137.5165361,146.1746517,144.8324956,145.0349652,147.065645,119.005705,105.3425462,160.5687797,154.8359083,158.7859535,126.5155022,69.74244315,220.3390403,119.9187262,126.9986568,120.4267394,114.2773392,286.2876096,295.5572423,218.4424326,207.7778431,252.140323,244.4904687,36.13164073,42.69822527,34.33453029,50.18792858,40.4345506,31.78632022,118.0655189,126.458514,131.8437828,191.4257898,190.4607785,259.343419,231.9787643,246.3816064,244.1964558,108.5475045,110.21137,210.3455959,234.8311181,163.8807141,195.7056728,194.1968228,177.3115759,380.2212772,316.4536626,331.7994693,315.0426536,122.5056895,152.9693679,275.680476,276.5900503,288.1477127,305.7887795,252.3341147,103.2550103,111.6072592,103.0260049,88.78821047,101.5257993,279.9846542,249.2528621,260.2167401,258.2817409,219.3081377,135.8186053,122.0897383,254.779945,282.9501085,263.4267046,299.3431404,286.8753355,304.6773374,28.98820454,268.2862783,258.756635,165.2637759,164.2913966,252.8456968,257.7866095,252.8737615,252.6980263,197.3725522,309.4000559,191.5291968,299.7871714,285.1019085,318.0416358,357.0613771,434.5702129,0,10.42292405,251.4445756,250.2258666,252.7949844,248.615369,246.3972352,131.3405748,247.731533,239.3762089,80.26502708,77.67790535,74.52267317,128.9543929,207.3114482,176.2594379,175.498711,57.80927553,52.93212219
TS4 3BW,178.2270429,175.9782047,174.5902747,167.3824878,161.3467108,172.3300091,188.8021664,275.0309337,318.7983077,86.76057575,98.58933794,72.05142636,69.33922626,327.7541638,320.4019736,117.6160424,107.4950328,321.8258727,310.0102857,315.9074742,269.3301094,259.9565445,281.5991964,263.7740759,97.63320669,120.9360316,205.9915226,152.0103908,161.1992383,238.3275861,235.0610194,261.4822171,267.3210696,299.951545,313.9425976,164.2534266,171.9074794,183.416575,149.3294859,257.2247376,141.7515274,132.2624803,29.79383776,18.55232154,103.456743,83.40056046,129.6739217,345.6803897,188.4992221,245.4290481,252.1753257,250.6678417,249.4879069,231.7906876,334.2251484,354.3141335,124.9119082,229.5947059,269.1774798,273.0986161,241.6455909,47.79200064,251.0177702,223.3730316,233.1349702,110.2404921,90.69519478,267.7489738,231.3935375,257.2329921,259.7482611,273.3598999,268.8131747,138.772935,133.9649833,142.6230989,141.2809428,141.4834124,143.5140922,124.5005506,103.9189229,157.0172269,151.2781068,155.2344007,122.9639493,66.19089033,216.7874875,116.3671734,123.447104,116.8751866,110.7257864,278.3302172,273.9267407,214.8908797,204.2262903,249.6817849,240.9389158,43.20229984,47.69840025,39.33470527,55.18810356,45.43472558,40.0794623,114.5139661,122.9069612,128.2922299,187.874237,186.9092257,255.7918662,219.857408,249.7765881,247.5914375,104.9959517,106.6598172,206.7940431,231.2795653,160.3291613,195.6692414,190.64527,173.7600231,376.6697244,312.9021098,328.2479165,311.4911007,128.0005351,149.4178151,272.1289231,273.0384975,284.5961599,302.4822828,248.7825619,99.70345749,108.4410151,99.47445209,85.23665765,97.97424652,276.4331013,245.7013093,256.6651873,259.2815969,215.7565849,132.3567668,118.5381855,250.9777541,279.3985557,259.8751517,295.7915876,283.3237827,301.1257846,33.98837952,269.1405651,255.2050821,161.7122231,160.7398437,255.2125923,254.2350566,255.240657,263.3395627,193.8209993,305.8485031,187.977644,296.2356186,281.5503557,314.490083,353.5098243,431.01866,9.784211415,0,247.8930228,254.7598895,249.2434316,245.0638162,242.8456824,127.7890219,244.1799801,235.8246561,76.71347426,74.12635253,70.97112035,125.4028401,203.7598954,172.7078851,171.9471582,47.35372956,49.38056938
